,price(£),mileage(mi),door_count,body_style,engine_size(cc),transmission,year,brand,model,luxury_brand,brand_new,old,sports_car
3248,19530,16469.0,2.0,Coupe,1998.0,Automatic,2018.0,BMW,2,1,0,0,0
3249,4250,48800.0,2.0,Coupe,999.0,Automatic,2014.0,Smart,Fortwo,0,0,0,0
3250,7200,31983.0,3.0,Coupe,2000.0,Manual,2014.0,Vauxhall,GTC,0,0,0,0
3251,28970,5479.0,5.0,Coupe,1998.0,Automatic,2019.0,BMW,4,1,1,0,0
3252,15795,35600.0,2.0,Coupe,1995.0,Manual,2017.0,BMW,4,1,0,0,0
3253,12595,30000.0,2.0,Coupe,1995.0,Manual,2014.0,BMW,2,1,0,0,0
3254,24202,14969.0,2.0,Coupe,2143.0,Automatic,2017.0,Mercedes-Benz,C,1,0,0,0
3255,78500,40816.0,2.0,Coupe,5900.0,Automatic,2012.0,Aston-Martin,DBS,1,0,0,1
3256,28447,6513.0,2.0,Coupe,2000.0,Automatic,2019.0,Mercedes-Benz,C,1,1,0,0
3257,9995,40000.0,2.0,Coupe,1995.0,Automatic,2014.0,BMW,2,1,0,0,0
3258,6250,138000.0,2.0,Coupe,1968.0,Manual,2010.0,Audi,TT,1,0,1,0
3259,28980,5607.0,5.0,Coupe,2993.0,Automatic,2019.0,BMW,4,1,1,0,1
